id, name
97753845,maxqk
32563670,Maple暖枫
31917276,Mengzi
12966631,MRZ
57986110,MIKO
12290091,Muzo
13497629,孟子坤
12914544,马伯骞Victor Ma
31085264,May田雨轩
37132180,Mr.田
57702269,迷幻糖果
47225334,M爷
50114693,莫得桑
14298342,muhammatali-Abduhelil
34276907,阿拉丁FM
48822021,YPD
4569,麦振鸿
14118522,WayMen歪门（Beat版
1132719,Mardan·omar
1041122,Mr.岑
34514610,Mahmut Sulayman 穆罕莫德·苏来曼
55669962,Ryku808
34441800,Maron
59626784,MonkeyDD
35233973,Mosedontbesilly
98526002,明月
33907943,Merdan Eli
57430706,Mking
49606629,秋水
48643534,沫颜·泉
60333922,Mr.张
4481,满江
34236176,Mr.Perman
96383975,马克
34077270,Muradel Abdusalam
97656901,木茨
34361727,Mamatjan abay
32956671,Mardan Bag Amat
30128735,Mahmutjan Mamut麦合木提江
57746401,Murat-King
12205792,Maxone老虎
12570417,那奇沃夫
31062035,曲甲
49088057,猫头英
53464051,三棱镜
49042551,N2UtheHartlocker
12514278,那吾克热-NW
46314113,念先生
50339451,余子林
12128251,逆时针向
55560120,Nureli Turgun
50293055,拿魄仑
55392372,航行
12037062,NaCho
32912271,Natsu团长
980113,宁桓宇
12119334,石岩
4670,倪子冈
52241117,一场宿命的交易
33420510,鸟森
34534332,NickTheWorld
12264643,泥鳅zinco
33620880,ND姜兆轩
46357341,DJLH
34319195,nengcd
32614077,NUANHAO
12271128,nevva
34443524,Nutul
53562780,Nurali Awut
32259418,Nomad
34304165,游宵夜谈
12120573,Newyounggo
985227,南风ZJN
33428842,拿花负荷
1058125,N2V
34967890,NIAN424
990051,泥鳅Niko
30894239,南风
97161171,NOVALEXO
12357233,闹闹丶
190349,NL不分
94770569,男1
32758449,Nurmeme
31224628,阿苏卡
31362687,尼成NICHENG
97324497,恒川
58911553,子鸡official
14115271,Nijat-Rixat
49510642,娘子
50532842,泥人
58995955,Nov03
1205015,倪健
51977680,泽秋
31181589,N.K.杨凯
12085694,诺言Jason
1074042,Noicybino
34760093,NF97B
12969989,男朋友
34355206,siick
31335870,南木卡
94610041,难抉
35249721,你的派
51762926,南宁DJ阿聪
12269063,尼斯末NISMO
50646824,Xuzi66
34436645,南柯一梦
53018008,NEHCA
203248,Nigel郑伟杰
12193395,Newbiao好梦一场
1139002,倪金威
55832201,nato
53481021,喜欢咩噶内烧酒
33390748,Nong_Music
33913238,风过云起
47060935,N.e
46396295,倪浩毅
29597167,倪小义
37513823,Nurmamat Mijit
28431948,南柯nanklo
53161152,宁治国
34371920,Nur_Official
33484152,南音Ssn
13111296,NurxatAnwar
59865205,KKAI
57467940,南拳欧巴
36179446,NurumOfficial
47190107,南音Music
34208232,Nacyan
56295392,南船北马乐队
52970560,風吹一整夜
58271370,南波万男团
35828758,尼日体哈
50395038,墨明初雪
12049020,Nurmuhammat Tursun
12473023,Nasrulla Amat 乃斯肉拉
12563218,宁采臣丶在唱歌
60205473,ㅤ
33580619,Nurum
48135331,我想
36194372,Nazar-FM
46962776,Nurmammat-Keyum
62021172,ORCA特米
33582671,王一珩OneSD
1204076,欧瑞SoulCore
12759030,OWEN欧阳子文
37052069,OneOne
94040339,Beredy
12547139,Ove
13056454,ONER灵超
4694,欧阳靖
46700705,OYU
58259902,OU海洋
4700,欧汉声
31048722,Oliver Jiang
13057509,ONER岳岳
12060060,OB03
12286389,OneCandy
37001639,Osman Mamtimin
30705378,Ofo凌四
12271141,ODD陈思键
55499388,Osmanjan Kirim
13056459,ONER木子洋
51535285,aKRam Version
30958996,OSMANDJ
4711,区瑞强
53483506,OuttaWave
34205050,Omarjan-Alim
48136138,16Plive
12507326,Oturans
48043747,Omar-Dawut
30285305,吕富贵
97224017,OrdinaryY
29394105,古灵
49091969,Double SR
50101933,DJ小辉
31544086,Oscar Tao
896460,欧豪
61702697,Original-K
31375397,OVEITSUK
12277342,Oce For张曦
60040831,星雨StaRRain
12578959,欧阳潇枫
36023068,欧泊Opal
28642436,Osman_Amat
46441890,OYBAIQEWAG FM
51993046,OneLamp
13151028,万赛文
33028013,Orkax
34562377,Original
49317612,苏坤杰
12454783,欧阳仙笙
12317101,OPQ
53685081,文
12172597,oldliu
52509259,DJ小煌
35512489,欧阳杰(文古）
34276597,欧得坏
14021228,欧邦聪
47256755,周文
29397565,NorthSideLeader
29271051,OC程潇
47963234,OTK-Silence
35290713,Omarile-约麦尔艾力
54092777,Omarjan-Turup
4695,欧翠峰
57813646,openyz
57187049,oMaR
50293172,Ocean
1196073,OELoop
49301033,orlog
48129191,OCT_opus
47917828,OX0
12308092,OYRH
37695309,ONLY GAIN
47192214,O2
12570150,OGTrevor
30002995,OuYoung
94895919,outG
32589116,陈以欧
46925314,Ocean Radio
12003204,Orkaxjan Emar
30955318,OneFive徐梓浩
97935807,欧歌
56816418,orca
12782258,Oceanlee
12085036,ODE
12272278,Owane羽沙
4715,欧阳尚尚
12256752,殴毙OBecruel
32912634,Oness
34438903,眼球
12226353,McBomb
98665550,Ozm-uzz
98962721,Oi今晚别熬夜
1143061,Oliver宣霖
34869240,Osmanjan-BaraT
29595957,月球小孩
61331293,ok大力壮
48281112,欧阳天宇
12167214,欧小晨
34158478,Omareli Abdukerim
4723,潘玮柏
4721,朴树
36341115,Pank
4726,Pianoboy高至豪
34634779,999PUNKSTA
29303235,PSY.P
32097566,PIggy
12140265,彭非凡Gus
53998732,HMHK
33696745,豪一鸽
4755,品冠
12119618,派克特（PACT）
12038065,拼音师
46717748,Pnan
12083497,PO8
33350017,Pslow
33735944,庞龙
55701379,柴行敏
12083260,潘成（皮卡潘）
34618891,PICK
12083175,排骨教主
49023497,蒲熠星
98189296,SEVENOP
50913290,废物青
96729993,Pahirdin Tursun
46771888,P0-1
1050465,Panta.Q 郭曲
34514656,帕特龙
33059168,皮卡丘多多
11974049,鹏泊
12443292,朴冉
35654284,普信主义
54275472,PANTHER
33284852,浦东老农民
53262224,pro
56033697,Payzulla-Hoxur
60953273,POREV
62017195,耳朵瞎了
12226956,popogo
58239176,Landon
1041119,Pahirdin
4759,彭钧
47330519,Pan.sland
29270388,马晨阳
1046460,潘广益
31565057,Platix_Zhang
1047180,潘松和
49795586,Polo
34564983,盼钰
1024310,帕尔哈提
57561642,PlayerJ
56830147,Pasry帕斯瑞
98569905,Preboss
37403478,Perryindaflesh
4728,彭健新
1178287,派伟俊
12346587,PhaseSecond
98761969,PK
54513929,PCMK丶
31015567,doom
12256019,潘艺翔
30960989,Pam_dinosaur
34326900,Perwaz
28416123,PONYGO小马
52094335,DJ三金
12319383,胖胖胖
37568772,菩提道一
1198024,破碎乐队
47309589,Pupten
46358262,CashCaptain
12633236,P.O.E
12406366,Paul Liu
52155734,DJ采臣
46630571,皮皮虾
33910887,皮皮爱习题
48353091,朋毛扎西
97177006,浦栗子SpuChestnut
34536564,极致像素
30233584,盼你温柔
48129080,痞乐
35422804,slowedDB
33995344,Pt.Zou
94116648,PINK
12317546,鹏鹏音乐
46313762,Pasll
4777,平安
51095089,品冠儿子Jayden
34780063,PILLAR
34472225,PromeDaddy
12037292,Person
12025425,Phigma
32784720,plemoweb
36772585,weloveminz
55991330,胖凯
29392387,破烂神.H.freak
61916885,王唯旖
28071824,Perhat Gheni
1160212,Purak Media
98678540,土豆炒洋芋
4767,彭亮
29785908,乔浚丞
52807985,缘为冰
12287780,前男友
12038239,裘德
34821019,DJ阿轩
4813,齐秦
4873,奇然
98390950,DJ阿辉
1159045,齐一
31002807,七叔-叶泽浩
33101612,曲啸Shawn
49594856,Blackly
52402276,秦嘉宇
12079231,邱有句
12279998,邱振哲（Qiu Pika）
51337934,SugarPro
98363945,晴烟
817039,乔佳旭
94841914,two
51110117,青井
34202021,Q.MARK邱马克
4863,齐晨
94037022,小逸 Remix
46655932,启城
187624,赤垚
59627039,倾.C
98544884,一支寂寞烟
12118230,钱正昊
34440087,七结音
57900844,Bagrax
13113881,七夜月七夜
15199403,奇诺
12538467,千里狗
4831,乔洋
31932152,Qemirdin Tursun
52064724,气质刘remix
57491286,青曲Mix
30223925,恰见明月栖山
54306262,青龙捕快
34402342,Raye_
53215980,Keepsake
30707481,秦Sir
31255686,巧乐兹
59627063,栖枝
57537751,齐思钧
59614669,DJRNING
916042,邱锋泽
33744334,Qperkz
58185648,QIMBAI
51470732,M--泽
12775210,秦奋
203453,渠成
12904832,荨麻疹
12525569,乔杉
34663712,仇远旭
61879444,丘刀鱼呀
4793,乔任梁
59311911,Q同学
12899524,乔竹禾
34516670,钱逸轩
33578864,柒佰
53970195,全幺九
12264753,圈同学
56675768,张秋水
12327138,清风疾行_
31675365,祁念
46276314,大火车
34621265,秋成
1047440,秦昊
50032443,秋心
60864281,七七
53482022,王铭澳
94322051,秦末
12287626,清晨大攀
29023956,柒落Seven
98018394,清幽
61788685,秋酷c
35729725,轻松音乐
48922349,QQAPPLE
28300845,清风最梦
95189727,青山
47381076,漆原
36520025,秦晓疯
56376612,青春
48860363,MaFia
12001011,秦晨阳
12126190,Qeyser-Erkin开赛尔
1195087,秋风MusiX
59490418,全世界最好的张万森
32463567,橘.子
50731585,奇先森
12058024,钱晨航
33820405,青山怀竹
1071024,前冲
52635155,青村秀和
53263556,邱睿
46360586,清越
4809,齐旦布
48138323,Colie Y
49043556,7749
12563131,Rapeter
47197216,Dave
97975873,RYO凉夜
4895,任贤齐
36289589,Rezey
12460520,Realzat
12120652,Rays
46559027,Rozi Ezizi
32993871,Reyimjan-Abdukeyum
12053410,任子墨
33202995,RIX
4923,任书怀
52632384,ROYYNN
58444240,L8R
12100072,苏逸_Suyi
58117568,SkeleTons
34978986,Rush_B
30796325,royster lee
59265564,Retim_House
34443258,Richz
33603673,如懿
12274111,任嘉伦
31439800,Rozijan Erkin
12319437,Ranzer
34599630,RedSheep
60281523,LENmoment
58932577,ReeFen
47603179,Rich4ever
51255401,日落大道
51502781,阿雄
49138725,RayKeepGoing
33166904,RiYaL
12002065,Rangsiz
60624987,Re-D
12432542,Ricky Krystal
36564789,ozhal
51620195,in
47292290,日大帅
94826162,林瑞义
30701525,热水澡
50886522,Roespsx
996336,人衣大人
99008968,热单间HEATROOM
1044054,R7CKY
31050691,RAVIL
53284712,DJ17
13608201,仁增太
46359145,小喵
34514965,瑞恩船长
97209298,胖猫--虚拟歌姬
61874274,饶子
35884142,Radio～Music
51002700,Rozijan-Kerim
58742839,ROYA
50739936,任纪红
12605071,Reggie Yang
4883,容中尔甲
59502225,Reyimjan
12787596,RedXxxxxx
12113223,RAPPER32
50434860,RICOTSOHOT
13197109,REEBX
55425609,若什么浅
46355446,redwhite
46998824,若风Music
47599346,Miss Youuu
34230515,热爱与坚持
34787931,REDRUM MUSIC
1015114,任东
46997329,Raelion
48138963,R̶ᴇ̶ɢ̶ʀ̶ᴇ̶ᴛ̶.
14587521,Ring先生
12355767,饶威
97619148,ALI(阿里)
12373278,燃竹
46500093,Raxidin KurBan
12084674,戎一Neo
28416542,RRealnin
51320330,冉航羽
12038142,Rozi Lohman
36129798,Roze musice
13296326,REFTAR
1110009,RIYAT.YUSUP热亚提
47387034,YIyi
1198061,任丁一
46273988,Rustam 330
58491156,Rocwave
52893889,Rezra
58109543,若初
53776216,Raphael Augus
1158159,Rux
13010029,ray
1081483,Robot-Boy
59660357,ROYAL
58581867,Raiiin03
49104129,Ruby
60443390,仁青道吉
12371488,热心市民孟先生
54795900,ERSBEK
95848873,Ra!nk
29392693,邵帅
12002248,沈以诚
31561897,沙一汀EL
12275767,step.jad依加
31055231,揽佬SKAI ISYOURGOD
14117457,SASIOVERLXRD
36772893,Starling8
12395355,盛哲
4941,孙楠
12605500,盛宇D-SHINE
12853605,SHarK
35794928,Six Teen
30950035,Seto
46269147,时空储蓄罐
37334229,Sasuke
4938,苏醒
12276665,Swang多雷
34055135,Spylent
58731561,姜辰辰
34209078,sea蕊
33797031,sunkis 宋秉勤
1132749,Shang
12316085,宋亚轩
4947,孙耀威
13608761,尚士达
1178207,沈谧仁
33913095,KIND
1039716,宋晓峰
14119844,Sukiii
96111965,碎水水
33910743,Block
60977066,贾迅
31058553,SipSu小口酥
36458527,三火flame
12206070,Swei水
52149688,swagger
55743693,神总是忧郁的
31156487,石凯
49044240,Strictlyviolin荀博
46819152,spy
51539967,小樂
1146106,苏琛
33871780,Sapling
33012152,瘦子E.SO
59759841,SENWU$ZM
31165717,三块木头
5084,石头
4942,沙宝亮
5769,苏见信 (信)
30643660,SwordsAndWalk
13699766,尚辰
29270890,孙圳翰
55951273,Siqe
13027202,Subs 张毅成
12140048,Saber梁维嘉
32034557,三号樵夫
12174449,索扎
1044144,三亩地
36563082,SevenJ李百万
5039,石进
52436538,YaKio
34230619,Santa_SA
12028162,Sirkul
12853123,苏克
95177677,十岁
33942394,Stake
12206511,水墨流苏
12079128,苏玮
12444509,三智才让
12121087,宋瑀哲
839689,SAM
4948,苏永康
12071015,SeanT肖恩恩
53722933,Sail
952094,沙溢
58030338,SAYRAN
13149356,Shining安吉
34400932,Steven
54924921,Skiluv
34049067,Salim Seper
54531759,诗策
4936,宋岳庭
797087,Smile_小千
49103699,Kevin Q
4950,李昊瀚
53703150,STRlighT
33917140,积雨云1998
12270985,十七草
34301293,是你的垚
15195501,SUIYU
37405121,阿發
31573078,三佰东主
12237601,宋立伟
37190832,SORROW
1041026,沙皮
58453785,弎壹贰
59627661,Sooyeah
60756941,Hyule
13288324,神兔小P
43515,Sbazzo
5196,陶喆
33204812,TINY7
1204010,TizzyT
12324449,TC
12110173,THOME
5205,谭咏麟
49141872,Top Barry
49800238,绵阳STAR
30475641,藤竹京
12268138,桃德李Todd Li
1086078,Ty.
12156137,太一
52410166,泰格西
56565141,7Revive
59922234,探长
53760012,T-Chenxi
36288270,Trakin99
13112263,TingleM
5199,邰正宵
34149672,太空小狮子
34326822,Tlatre特雷西
12495253,THT
5200,屠洪刚
5197,童安格
98158300,Tyrion
12183619,Todd Malone
13152751,Tphunk
12931942,田羽生
1155005,TerryZhong钟天利
12351071,秃子2z
12548132,TQ
28611978,Tyson Yoshi
32935677,拓金Takuau
1039199,檀健次
33573194,驼儿
12769474,涂征
51951361,TOP登陆少年-苏新皓
5198,腾格尔
12403048,TOP登陆少年-张泽禹
32827173,TwoP潘潘
53049034,TOP登陆少年-朱志鑫
1196066,沙Shah
52416861,TOP登陆少年-张极
33920191,唐小力
50615919,才昂仁增
53113578,TOP登陆少年-左航
50274315,TokBinL
12967449,TangoZ
55149051,love
13447096,田由甲
1087592,唐汉霄
52677394,TF家族-余宇涵
5195,Tank
49287488,KRSHK
56008635,Taimou
12185042,特曼
53420168,童禹坤
28300540,屯叔UncleTune
12275698,TozziyTheHellBoy
58739435,ToRi
5206,唐磊
31095159,The Oddity
37550524,Lean
33401004,李天添
31335944,特污兔-Dirtyrabbit2
12497084,T.Axxkwywd
35141831,TTJ
46851763,涂宇鑫
5203,汤潮
51255959,Azpxx
59571999,唐云歌
57637071,TURBO
34402323,陶孟童
49439847,TG
12870490,Toryondacloud
12052030,谭联耀
1204001,Toyos
58678738,小阳
50492996,陈涵
33103103,张珈铭JAM
36459079,TTTTTeehom
32276852,听风人
787107,陶峻汐
30483044,丁祾
908122,覃桢
51560955,土豆披萨直营
94609879,古云飞
36929523,陶江平
34146229,檀安CRUSH
95358792,TF家族-左奇函
5207,泰迪罗宾
12037059,Timirage
36164958,田鸿杰
30183146,Toregali Toreali
95358776,TF家族-张函瑞
34597980,Three thousand***
34345039,TG小辉
5227,唐禹哲
95358801,TF家族-杨博文
95358774,TF家族-张桂源
12328955,Udigg
33871594,UM
12184584,Uri
46921476,Uzzy
51295351,uuml
12039084,ULY
46999710,UD
33470238,Uiz
34519768,UMDii
52472577,DJ海酱
30003901,UPNEVERDOWN
47451852,UyMusic6-19
12112100,UmzBeatz
34390370,Uniko姜宁
12968256,钟文UglyZ
12120673,UltraV
52966470,UCd✘制造
98514958,undaw
52540842,Ubrokensadboysheart☆
1049990,Upuk
12064164,URUUT
59135028,User116
1087265,Umvt
97026237,Ultraman
46778163,umi
12337273,U-YOUNG廖思扬
12126343,Unity
46315245,UWK_UWK
32946885,usonofbiscuit
53830545,undislove
37090376,UEDO
31008248,Un
53362207,Ubulkasim Ghujaxim
12038210,UraniumW
1204019,umutjan.muhtar
37130024,urso宇泽
49986320,Uuulee
48284106,Jan
37059278,Cria
33261664,Uncle Han
30961396,UND
35789903,TRANQI LIFE
50406191,海兽坏龟
36247490,Umutjan Yakup
35884661,UncleP
46627352,Undermilly
30949785,吴瑞林
62072118,UDONTMINDALL
57320709,UN
36927445,US Gangsta
94984082,ucman-waxxe
13285329,ucantbelikeboolit
34515482,Unxle.T
30224202,Uncle Damn
13537048,U.C.O.K
97106665,Umarjan Amat
12329470,UFO乐队
48988656,Universal
34196632,unfold33
34870139,渊
51079321,ItsAmy
12498531,UG
12174393,ucantbeliketako
34397011,Unique4da
61132003,Umut
34519792,Veiilx
53799096,Umutjan-Alim
52741720,UglyUzi
1050440,URANUS诺斯
51818944,Umid-Music
48496953,umar
12139359,UMMEHP
34515355,考学之神
94896274,unkriea
98856714,upok
97874515,UZTV
31768632,Ugsa
50664512,Uic
12336534,Unusual.怪人
12288009,SAINT
35188212,UZIHOW
15060593,Uke-周星星
59384614,Ves7Ad
33907844,J.L
34366352,URC SON
31087388,ULTRA
30910566,UnbalancedCat
54824605,777777
51969082,Usun
33397525,Wz王哲
47294665,Umutwar-Mahmut
48128670,UmuD-Uuu
46668360,Unsail
50000776,Unicorn
33735569,UNDASH
32980978,URBOIWHELAN
54902288,AKA
98191168,ulae3
12015010,Yamin Wang
34673531,UnderStan
97740150,vine
35009085,Vansdaddy
47910375,Veco
12481977,朴鲨VPS
34235344,vi1
33851006,Vital马睿骋
46496077,Vic
12126098,Vk
52340580,Pulse.W
34850318,Vincentz
28185203,Victor☆
29392634,Veezy
50276129,VC.白弦
47607557,VodKa
57531346,Victorm
12288138,Vanished
34040527,子焱_VVCCX
13005039,V.O.B
5342,V.K克
12094603,Dj小G
1049083,VESK GREEN
52800445,Vusx
50255969,V DUGG
12345209,VO大自然
31086016,Vico
33954305,VIRUS ON
56361527,GANG MUSIC
12265481,Vyan
57539474,VIKI
12078190,VanKu杰
58638153,Asoat
28413428,阳光开朗帅气大学生
12317299,Vsun
32511105,Vəli Музыка
32718059,Vicious
32912986,sorrowcape
46669102,Vicky 黎偉棋
34335311,cujoh vinci
57428149,v是兔子wishtoday
789949,Visudy
12258027,VintaGe
31576180,Vonjee
12026632,Vichede
49199549,Reset
50221309,Lorcan
31012497,vank_顽客
32913311,Vapor
94140315,ko！
62317797,VoltRay
12529644,VeetaCrush
12174550,Viruses.Z
95191774,Ven
12553434,Vayk浪味仙
37509799,Vietnam
97055823,Varsam
12259376,Vaniah维
13200778,Vex
57850673,LVyuhen999
58570575,V1RG1L
34601248,VDD7X
60679517,空白音乐
36399473,风烟重渡你丶
14101634,VOGUE 5
48995148,ryougishiki
4260,VEEZiE李魏西
12156128,Ving张宁
50262202,V4MPSVLT
52139774,VAN
34635131,Vitus
54573619,Vergil
57223509,VIBEMAKER
30647119,Vanverse
98955408,V olcano
37255978,V7d
56637481,vcva
34742999,VET
34978249,VISATTACKING
51251860,Vk饿皇Music
14017812,Vito Cory
36287515,VG_
1058065,VILLAX
58057477,Vvvipe
12623861,燃烧痛苦宝贝
59077242,MIKEY
51002237,VRRRRR
58117990,vacationPRO
60822945,冰岛
35888758,盛嘉文
12459428,V.A.N.
33203736,Voll
51609700,AHTm
55400248,西洋参
14318919,VC°
53568920,Vio
52881160,Soda Mint
34922654,VVSGANG
48723169,Vip314
98570559,Vuro
12027689,Veep Child
54200880,Dreamer
5538,汪苏泷
5346,王力宏
47091532,王赫野
13112601,Wiz_H张子豪
5379,韦礼安
5358,王杰
12236125,王以太
956386,王源
29804746,王安宇
5518,王铮亮
37005591,伍六七
1083118,王嘉尔
12626077,万乐体
95221715,薄冰哥
1142011,王极
34357551,吴炳文
32571955,WiFi歪歪
5349,魏晨
5354,伍佰
61536200,地主的哈士奇
12904290,王恩信Est
32399227,王巨星
12320060,王齐铭WatchMe
12051106,王朝1982
12787752,文夫
5347,汪峰
29069586,王小帅
5370,王栎鑫
35884195,翁杰_Winjay
999220,王俊凯
187229,吴青峰
13008205,吴子健REmi
60342852,挽鹤-Remix
51169835,钱乐多
12494240,王子明
36562889,吴垚滔
33736021,WYAN王毓千
1047237,五音Jw
5568,Winky诗
5520,王震
5427,王强
34624664,王云宏
1039296,王朝
5550,武艺
60101051,相非相
54575991,玻璃心
33857311,王勉
32747434,Whyyyy.
96237339,乌托邦P
5424,韦雄
5357,伍思凯
12122114,文颖秋
13005455,jixwang
966016,吾恩
56033687,07Kevin
12127740,王天阳
48274362,WGCG
12871618,王一博
33699297,WOVOP
60265834,我真的好想你
13288738,48000hz
1875,五月天 阿信
12038304,温政贤
35305089,WilB da water
59639492,王大二勇
5360,吴宗宪
34469478,王同学Able
53159653,玩儿
12144105,魏大勋
12641588,歪歪超
58737628,王只睿
48576625,雾江月
33138919,吴大文
5431,王绎龙
49599681,Westa Key
5350,吴克群
53095825,辉辉
5356,吴奇隆
12193784,吴俊佑
12091048,王泽科
60402869,无敌小星星
57719390,w.鹤川
12605278,wweimm微米
34533697,王亚鹏
15061152,我也想试试兔头
1197082,文武贝
1058098,王晰
51177685,Wlahat
98591246,最后的温柔
827615,王博文
5359,巫启贤
13058502,王子异
27693676,文迪
52626433,莣情
12139151,王瀚哲 (中国BOY)
60883659,王冠
1023010,魏小涵
12462214,王鹤棣
794040,W.K.
12122236,翁梓铭
5781,薛之谦
5771,许嵩
5929,徐良
5770,许巍
12852319,小田音乐社
1197168,徐秉龙
31309410,XMASwu(吴骜)
98682636,小坤不跑调
47058186,小瑞
5768,萧敬腾
31310684,xxxmiracle
5773,谢霆锋
30616479,小咪
5944,夏天Alex
49844742,徐子未
34035556,小乐哥（王唯乐）
1132127,萧忆情Alex
847107,谢帝
35365976,肖俊(XIAOJUN)
1046333,小少焱
12287129,小精灵
5774,萧煌奇
32244736,徐梓淳
1142042,徐梦圆
31186562,小好14
5767,谢天笑
5786,徐誉滕
56056564,凌晨一点的莱茵猫
1115075,西瓜JUN
5782,许冠杰
53621224,Double X
5772,小柯
12450235,小来
30646978,小包Zerinn
5997,小曲儿
1047088,张承煜（小魂）
54227092,LinFan林凡
98412879,阿诚
53161134,MAMUSUONA
12357157,新秀
5787,许志安
60150476,xy
53161360,Greyscale
1049020,谢旦
47467835,祥嘞嘞
12094099,徐真真
37615113,Melody 依力
98678567,小宇ovo
49046100,康康熙
1083049,夏小虎
49232811,xH2
13972109,肖战
46697816,XZ79
5793,小沈阳
61096585,DJR7
12781308,小酷Coola
27908873,萧迟
58795706,小京东
47300295,肖冰
34579517,胥睿
1178126,小洲
813196,许镜清
1190143,许钧
12490212,幸子小姐拜托了
34196581,轩东
33581921,陷阱表哥
31366729,徐骁宇DEAN K
56239457,xD
1138004,晓月老板
62198633,小十八
53409241,soulmate
94363820,小张
5785,谢军
60166552,向云端
54125917,kxpl
12133084,徐远书
1047348,西瓜Kune
12547195,XIKINIE
5806,许绍洋
12085585,SIMBA辛巴
28071481,秀三岁
57511863,小乐歌
59020037,BeGBang
60369665,雄少
33772751,许光汉
31010281,一宁
52198614,TEXT
12336053,谢少华
1143074,DJ小鱼儿(官方)
12194600,小坠
1124093,西奥Sio
31760809,向文涛
95571938,来年的诗
1160151,肖斯塔
12977618,小阿枫
57850241,阿律
12265319,Ghelyan
51498189,AixRich
1035021,许一鸣
12206205,夏之禹
31376161,颜人中
1079074,余佳运
6066,杨宗纬
6068,杨坤
13899303,杨和苏KeyNG
49937403,烟(许佳豪)
12448205,永彬Ryan.B
33435854,徐泽（要不要买菜）
27909602,姚六一
6075,庾澄庆
12287611,野生三十
12037117,YOUNG
54678821,银河快递
1212038,oz
13058503,尤长靖
94610031,Youzee Music
32607951,YinTianXiang
32187245,Y.Z.H于哲浩
13000013,鱼骨妹
12094419,羽肿
939088,易烊千玺
34050998,于佰万
47057408,音融三喜
29831514,严浩翔
33885397,YELLOW黄宣
12490553,YangYang
14118414,好好（张轩睿）
12172071,亚森
58581295,DJ尤宏
58109526,予星河
12083570,YKEY
12116155,Yasinjan_Ablimit 亚森江·阿卜力米提
55926689,易耀申
12923031,扬布拉德
6076,俞灏明
95707546,鱼崽崽
6070,游鸿明
36722049,鱿籽酱
30395569,杨秋儒
6234,严爵
59532240,游客j6jsy
28868804,寅子
6085,阎维文
48633717,Arboi氩男孩
6071,杨培安
34375061,Youngior
33995948,Yaoanzhu
6290,音频怪物
33394164,野洵
1021160,烟把儿
12256364,Young 7
31569986,Yusup Sahra
48822038,有余
15060490,野区歌神
36030189,鱼多余
62028133,沐曦氏帝沉
6208,炎亚纶
34621557,野的吴世奇
12195296,YOUNG13DBABY
53932292,杨树人
36858194,叶凡凡
12965683,王翰鹏YAC
29354334,Yida
27907744,YuGo
6211,幼稚园杀手
97461204,忧鱼片
12047214,杨博然
59639532,音律调控者
1047065,佑可猫
57338277,杨郡安
62201168,YoHu
51829897,DJ与政
1050364,Yee
12259382,闫泽欢
33619108,耀温顺
12965775,Yhon
12968978,YOUNGLEGO
6363,袁成杰
6098,叶启田
98553092,雨夜
32975110,YX
6091,宇桐非
12441085,杨旭
34248801,Yi Chou
50597348,杨瑾炎
35425790,雪花绮罗愛
52169104,符鑫
30710944,杨豪
59660872,LeaF.Y
6126,余天
4621,闫东炜
29961285,易言
56716273,绝缘体
1205071,云别
53018688,于行
50787904,袁文清
956206,岳云鹏
53757179,Djdoomsday
12009057,杨昔默
58238992,芸风墨客
29051613,郑润泽
6472,张杰
6731,赵雷
1030001,周深
51497522,亞細亞曠世奇才
6652,周传雄
6460,张学友
6454,张信哲
37123911,Zy
6453,张震岳
980025,周兴哲
33915432,渡
12008056,曾舜晞
6479,周柏豪
13906123,张紫豪
10695,张远
6452,周杰伦
6462,张敬轩
33850620,周公
6457,张国荣
6456,周华健
6469,张宇
1081967,张新成
33371675,张天枢
1038040,赵紫骅
6473,郑中基
46974963,梓渝
14930036,卓沅
6468,郑智化
47192128,早安
12027122,祝青（G2er）
1047015,张艺兴
6491,郑伊健
34515052,知晏
6459,张雨生
6470,郑源
6458,郑钧
12787662,赵磊
6480,张栋梁
33914460,Zzh
13447522,冯子晨
6495,钟镇涛
6487,张智霖
50829930,邹某人
6463,赵传
990177,赵海洋
6681,张翰
30449226,张真源
53429107,朱旭BooBoo
12317535,赵二
30703119,郑浩Z-Hao
33067587,ZAVIS
12138252,张雪飞
12052034,昼夜
30548303,周周MG
50610516,周政
49229317,ZIK
12319226,张鑫
12057021,朱彦安
6891,赵英俊
94382459,ZhaCai榨菜
30956392,泽国同学
53755180,周菲戈
12002056,张小九
53721879,云深一梦间
171008,朱梓骁
13795045,郑杰伦
32066228,张家旺
35190444,曾抖抖
29563051,周子洋
47017837,周柯宇
32542861,迦勒
53113593,张峻豪SHUN
961075,赵泳鑫
12554571,张洢豪
53460353,阿衡Edit
975282,郑恺
12266433,周鹏霄
13128293,张云雷
166016,张赫煊
34563784,庄淇玟(29#)
6464,张卫健
55948970,逐梦
28390346,赵政豪
12120150,朱星杰
6697,张淇
59689871,小威吖
52405684,再难遇你
33603866,赵大鼾
28632557,张星特
57994294,阿泽
1132738,张磊
6729,赵照
1032247,赵钶
34414636,子衿
6498,郑少秋
46332130,朱添泽
35066933,张子墨z!mooo
6483,赵鹏
864025,张亮
34825469,6SP
58108585,鸢
12285372,9m88
31564455,1个球
61625796,于小小
8359,刘芳
46763028,163braces
62316795,❀
60782266,褪色的海
35887386,大表哥Sophie.
29808974,邵丽棠
97390172,-小吴
30689272,670
50735604,Eikiii_
